YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,9,17,33.4,26.1,73,1,360,39.5
2014,9,18,32,24,87,2,320,39
2014,9,19,28,23,95,3,220,27.7
2014,9,20,30.7,24.4,89,2,220,38
2014,9,21,31.5,25.5,85,1,220,38.7
2014,9,22,32.7,24.4,89,1,220,38.3
2014,9,23,33.1,25,81,1,220,39.1
2014,9,24,32.7,24.7,89,1,340,39.1
2014,9,25,31.5,23.8,90,1,360,35.9
2014,9,26,31.7,23.8,84,1,180,38.5
2014,9,27,33.5,23.8,78,1,270,41.6
2014,9,28,31.8,24.3,83,1,90,38.6
2014,9,29,34.3,24,81,1,340,39
2014,9,30,33.1,24.5,80,1,250,39.5
2014,10,1,32.4,24,89,1,320,38.9
2014,10,2,33.3,23.8,82,1,270,36.9
2014,10,3,33.1,24.6,83,1,290,37.6
2014,10,4,32,24.2,81,1,110,38.2
2014,10,5,32.6,25,86,1,20,35
2014,10,6,32.8,24.1,79,1,320,36.5
2014,10,7,33.3,24.5,83,1,340,39
2014,10,8,29.7,24,89,1,140,33.2
2014,10,9,32.3,24.2,83,1,250,39.1
2014,10,10,32.9,24.7,79,1,340,39.2
2014,10,11,32.6,24.7,78,1,140,38.2
2014,10,12,32,23.4,93,1,340,37.3
2014,10,13,32.6,24.6,84,1,340,37.6
2014,10,14,32,24.2,85,1,360,36.4
2014,10,15,29,22.1,90,1,360,33.9
2014,10,16,32.5,23.6,72,1,360,35.1
2014,10,17,30.5,23.2,86,1,360,32.9
2014,10,18,29.2,23.4,90,1,360,34
2014,10,19,32.6,23.4,81,1,360,37.9
2014,10,20,32.6,23.4,81,1,320,36.3
2014,10,21,31.5,23.8,94,1,250,37.4
2014,10,22,32.9,23.1,86,1,260,36.3
2014,10,23,32,21.8,83,1,360,36.5
2014,10,24,31.9,21.5,87,1,360,35.5
2014,10,25,33.4,23.5,79,1,360,36.7
2014,10,26,32.1,23.1,84,1,110,37.9
2014,10,27,31.3,23.3,77,1,140,36.6
2014,10,28,32.9,24.3,86,1,20,35.8
2014,10,29,27,22.4,94,1,320,30.4
2014,10,30,32.5,24.2,77,1,40,35.7
2014,10,31,31.7,23.8,74,1,360,36.1
2014,11,1,32.1,23.3,83,1,40,41.5
2014,11,2,33.2,23.3,84,1,180,38.7
