date,Albedo_original,Albedo_linear,Albedo_spline
2022-08-26,0.0,0.7607535646038425,0.660571274298603
2022-08-27,0.0,0.7601323115231137,0.6608670803092715
2022-08-28,0.0,0.7595110584423849,0.6611634569909484
2022-08-29,0.0,0.758889805361656,0.6614604047074358
2022-08-30,0.0,0.7582685522809272,0.6617579238225364
2022-08-31,0.0,0.7576472992001984,0.6620560147000522
2022-09-01,0.0,0.7570260461194694,0.6623546777037855
2022-09-02,0.0,0.7564047930387406,0.6626539131975387
2022-09-03,0.0,0.7557835399580118,0.6629537215451142
2022-09-04,0.0,0.7551622868772829,0.6632541031103143
2022-09-05,0.0,0.7545410337965541,0.6635550582569412
2022-09-06,0.0,0.7539197807158252,0.663856587348797
2022-09-07,0.0,0.7532985276350964,0.6641586907496844
2022-09-08,0.0,0.7526772745543676,0.6644613688234056
2022-09-09,0.0,0.7520560214736387,0.664764621933763
2022-09-10,0.0,0.7514347683929099,0.6650684504445585
2022-09-11,0.0,0.7508135153121811,0.665372854719595
2022-09-12,0.0,0.7501922622314522,0.6656778351226741
2022-09-13,0.0,0.7495710091507234,0.6659833920175988
2022-09-14,0.0,0.7489497560699946,0.666289525768171
2022-09-15,0.0,0.7483285029892657,0.666596236738193
2022-09-16,0.0,0.7477072499085369,0.6669035252914676
2022-09-17,0.0,0.7470859968278081,0.6672113917917963
2022-09-18,0.0,0.7464647437470792,0.6675198366029823
2022-09-19,0.0,0.7458434906663504,0.6678288600888271
2022-09-20,0.0,0.7452222375856216,0.6681384626131336
2022-09-21,0.0,0.7446009845048926,0.6684486445397038
2022-09-22,0.0,0.7439797314241638,0.6687594062323401
2022-09-23,0.0,0.743358478343435,0.6690707480548448
2022-09-24,0.0,0.7427372252627061,0.6693826703710203
2022-09-25,0.0,0.7421159721819773,0.6696951735446687
2022-09-26,0.0,0.7414947191012484,0.6700082579395924
2022-09-27,0.0,0.7408734660205196,0.6703219239195937
2022-09-28,0.0,0.7402522129397908,0.6706361718484749
2022-09-29,0.0,0.7396309598590619,0.6709510020900386
2022-09-30,0.0,0.7390097067783331,0.6712664150080867
2022-10-01,0.0,0.7383884536976043,0.6715824109664217
2022-10-02,0.0,0.7377672006168754,0.6718989903288457
2022-10-03,0.0,0.7371459475361466,0.6722161534591613
2022-10-04,0.0,0.7365246944554178,0.672533900721171
2022-10-05,0.0,0.7359034413746889,0.6728522324786765
2022-10-06,0.0,0.7352821882939601,0.6731711490954804
2022-10-07,0.0,0.7346609352132313,0.6734906509353852
2022-10-08,0.0,0.7340396821325024,0.673810738362193
2022-10-09,0.0,0.7334184290517736,0.6741314117397059
2022-10-10,0.0,0.7327971759710448,0.6744526714317268
